name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Wes Brown,Sunderland,eng,36,D(C),185,77,24(1),2065,0,1,2,3,0.6,80.1,2,0,1,1.2,0.7,0.4,5.2,0.6,1,1,0.2,0.2,0.7,0,0.2,0.4,35.6,0,3.8,0,2013-14
Lee Cattermole,Sunderland,eng,28,M(C),178,76,21(3),1760,1,0,6,1,0.5,82.5,1,0,2.6,1.7,1.4,0,1.2,1.5,0.6,0,0.5,0.3,1,0,0.8,0.8,35.5,0,4.1,0.1,2013-14
Phil Bardsley,Sunderland,sct,31,D(LR),180,74,26,2249,2,0,9,0,1.2,75.8,1.5,1,2.3,0.9,0.9,0.1,2.3,0.5,0.8,2,0.7,0.9,0.8,0.2,0.8,0.8,33.7,0.3,1.9,0,2013-14
John O'Shea,Sunderland,ie,35,D(C),191,75,33,2922,1,0,2,1,0.2,84,2.2,0,1.3,1.5,0.6,0.5,5.2,0.4,0.6,1,0.2,0.1,0.3,0,0,0.4,38.3,0,3.2,0,2013-14
Cabral,Sunderland,ch,27,DMC,178,75,1,90,0,0,0,0,5,86.9,1,0,4,1,5,0,0,2,1,0,0,1,1,0,0,0,61,0,4,0,2013-14
Charalampos Mavrias,Sunderland,gr,22,Midfielder,178,74,1(3),150,0,0,0,0,0,77.6,0.5,0,1,0.5,0,0,0.3,0.5,0,0,0.5,0.3,0.3,0,0.8,0.3,12.3,0.3,0,0,2013-14
Vito Mannone,Sunderland,it,28,GK,188,80,28(1),2567,0,0,0,0,0,53.3,0.1,5,0,0,0,0,0.8,0,0,0,0.1,0,0,0,0,0,34.1,0,10.1,0,2013-14
Stéphane Sessegnon,Sunderland,bj,32,M(CLR),172,72,2,118,0,0,0,0,0.5,87.5,1,0,1,0,0,0,1,0,0,0,2,1,1,0.5,0.5,2,16,0,1,0,2013-14
Ignacio Scocco,Sunderland,ar,31,FW,176,71,0(6),93,0,0,0,0,0.5,50,0,0,0.3,0,0.7,0,0,0.3,0,0,0,0.2,0.2,0,0.5,0.3,2.3,0,0,0.2,2013-14
Steven Fletcher,Sunderland,sct,29,FW,186,76,13(7),1240,3,0,1,0,1.6,63.2,2.9,0,0.3,0.2,0.6,0,0.8,0.2,0.1,1,0.3,0.1,1,1,1.2,1.7,15.5,0,0.4,0,2013-14
Carlos Cuéllar,Sunderland,es,35,D(C),190,84,4,342,0,0,0,0,0,73.2,1.8,0,2.3,0.8,0.5,0.8,9,0.8,1.8,1,0.3,0.3,0.8,0,0,0.3,24.3,0,1.5,0,2013-14
Ondrej Celustka,Sunderland,cz,27,D(CR),186,82,14(7),1332,0,0,1,0,0.3,76,1.1,0,1.5,0.5,0.6,0,2.2,0.5,0.1,0,0.1,0.2,0.3,0,0.6,0.6,26.4,0.2,0.7,0,2013-14
Valentin Roberge,Sunderland,fr,29,D(C),189,73,7(2),668,0,1,1,0,0.2,85.9,1,0,2.4,0.8,0.9,0.2,4,0.6,0.7,0,0.3,0.1,0.8,0.1,0.1,0.7,35.4,0,2.4,0,2013-14
Marcos Alonso,Sunderland,es,25,"D(CL),M(L)",188,81,16,1440,0,1,4,1,1.6,71.9,1.8,1,3.3,2.4,1.3,0,4,1.4,0.1,0,1.1,1,1.6,0.1,0.9,0.8,38.8,0.8,2.3,0,2013-14
Liam Bridcutt,Sunderland,sct,27,DMC,175,73,9(3),847,0,0,4,0,0.3,83.3,0.5,0,2.4,0.9,1.1,0,1,0.9,0.3,0,0.7,0.4,0.9,0,0.4,0.6,41,0.1,1.9,0,2013-14
Sebastian Larsson,Sunderland,se,31,M(CR),178,70,24(7),2220,1,3,6,0,1.1,81.4,0.4,1,1.9,0.9,1.2,0,0.6,1,0.2,0,1.6,0.1,0.5,0,0.6,0.6,33.5,1.2,2.2,0.1,2013-14
Ki Sung-yueng,Sunderland,kr,27,DMC,187,79,25(2),2185,3,1,3,0,1.5,90.8,0.6,0,1.6,0.8,0.6,0,0.8,0.6,0.2,0,1,0.9,1,0.1,1.2,0.7,44.3,0.1,3.6,0,2013-14
Connor Wickham,Sunderland,eng,23,"AM(L),FW",191,90,10(5),848,5,1,1,0,1.7,68.5,1.7,2,0.5,0.5,1.1,0,0.5,0.3,0.1,0,0.3,0.7,1.5,0.3,1.9,1.5,15.9,0.1,0.7,0.1,2013-14
Fabio Borini,Sunderland,it,25,"AM(LR),FW",178,73,25(7),2145,7,2,6,0,2.1,76.6,0.8,1,0.8,0.8,1.2,0,1.1,1,0.1,0,0.8,0.9,1.8,0.2,1.5,1.3,18.5,0.2,1,0,2013-14
Jozy Altidore,Sunderland,us,26,FW,185,79,19(12),1778,1,1,3,0,0.9,67.4,2.4,0,0.5,0.2,1.7,0,0.7,0.3,0.1,0,0.8,0.4,1.4,0.4,1.3,1.4,15.7,0.1,0.5,0,2013-14
Ji Dong-Won,Sunderland,kr,25,"AM(CL),FW",188,81,2(3),202,0,0,0,0,1.4,75.3,1.2,0,0.6,0.4,0.4,0,0.2,0,0,0,1.4,0.2,0.4,0,0.6,0.4,16.2,0.2,0.2,0.2,2013-14
Santiago Vergini,Sunderland,ar,28,D(CR),191,83,10(1),978,0,0,2,0,0.4,78.3,1.1,0,2.3,1.4,1.2,0.2,3.7,1.2,0.4,0,0.2,0.8,0.3,0,0.6,0.4,40.3,0,1.3,0,2013-14
David Vaughan,Sunderland,wls,33,M(C),171,70,2(1),172,0,0,0,0,0.3,83.1,0,0,3.3,0.3,0.7,0,2.7,2,0.3,0,0,0.3,0,0,1,0,23.7,0,0.7,0,2013-14
El-Hadji Ba,Sunderland,fr,23,DMC,183,70,0(1),19,0,0,0,0,0,90.9,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,11,0,0,0,2013-14
Emanuele Giaccherini,Sunderland,it,31,M(CLR),167,60,16(8),1356,4,4,4,0,1.5,82.3,0.1,0,1,0.2,0.5,0,0.3,0.9,0,0,1.2,1,1,0.4,1.6,1.4,20.5,0.4,0.8,0.1,2013-14
Adam Johnson,Sunderland,eng,29,M(CLR),175,63,28(8),2446,8,5,2,0,1.6,77.7,0.2,2,0.5,0.5,0.4,0,0.4,0.4,0,0,1.8,1.2,0.9,0.1,1.1,1,21.6,1.3,1.8,0.1,2013-14
Jack Colback,Sunderland,eng,26,"D(L),M(C)",176,70,28(5),2425,3,2,6,0,0.5,89.4,0.7,0,1.7,1.2,1.4,0,1.4,0.8,0.2,0,0.6,0.4,1.7,0,0.8,0.6,29.3,0.2,1.2,0,2013-14
Craig Gardner,Sunderland,eng,29,"D(R),M(CLR)",178,76,7(11),766,2,2,5,0,1.3,72.7,0.4,0,1.8,0.3,0.6,0,0.6,0.8,0.3,0,0.6,0.1,0.4,0.1,0.4,0.3,15.4,0.1,1,0.1,2013-14
Andrea Dossena,Sunderland,it,35,"D(L),M(L)",181,77,6(1),496,0,0,1,1,0.6,64.9,0.7,0,1.9,1.6,0.9,0.1,1,1.4,0,0,0.7,0,0.3,0,0.1,0.4,29.3,0.6,1.7,0,2013-14
Keiren Westwood,Sunderland,ie,31,GK,187,92,10,853,0,0,0,0,0,39.2,0.2,0,0,0,0,0,0.6,0,0,0,0.1,0,0.1,0,0.1,0,27.3,0,7.3,0,2013-14
Jos Hooiveld,Southampton,nl,33,D(C),193,86,3,270,0,0,1,0,0.3,83.3,3,0,2.7,1.7,1,2.7,7.3,1,0,1,0,0,0.7,0,0,0.3,54,0,6.3,0,2013-14
Daniel Fox,Southampton,eng,30,D(CL),183,79,3,258,0,1,0,0,0.3,73.3,1.7,0,1.3,1,1,0,3.3,0.7,0.3,0,0.7,0,0.3,0,0,1.3,38.7,0.3,1.7,0,2013-14
Harrison Reed,Southampton,eng,21,DMC,181,72,0(4),10,0,0,0,0,0,100,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0.3,0,4.5,0,0,0,2013-14
Jack Cork,Southampton,eng,27,DMC,183,70,21(7),1736,0,1,5,0,0.6,86,1.1,0,2.3,1,0.8,0,1.7,0.8,0.1,0,0.5,0.6,0.6,0,0.8,0.5,47.6,0.1,4,0,2013-14
Guly do Prado,Southampton,br,34,"AM(L),FW",189,78,0(9),76,0,0,0,0,0.3,83.7,0.2,0,0.3,0.2,0.6,0,0.4,0.1,0,0,0.1,0.2,0,0,0.2,0.2,4.8,0,0,0,2013-14
Pablo Daniel Osvaldo,Southampton,it,30,"AM(C),FW",182,81,9(4),856,3,0,3,0,2.2,73.1,0.8,1,0.7,0.2,1.2,0,0.5,0.1,0,0,0.5,0.8,0.5,1.2,2.2,1.7,17.5,0.3,0.2,0.1,2013-14
Paulo Gazzaniga,Southampton,es,24,GK,196,90,7(1),662,0,0,0,0,0,62.9,0.3,0,0,0,0,0,1.9,0.3,0,0,0.1,0,0.1,0,0,0,26.3,0,6.1,0,2013-14
Adam Lallana,Southampton,eng,28,AM(CLR),172,73,37(1),3102,9,5,3,0,1.8,84.6,0.5,3,1.5,1,0.9,0,0.6,1.1,0.1,0,1.9,1.8,2,0.4,2.4,2.4,38.9,0.9,1.5,0.1,2013-14
Dejan Lovren,Southampton,hr,27,D(C),188,84,31,2788,2,1,7,0,0.7,82,3.3,2,2,2.7,0.8,1.4,7.8,0.5,0.3,0,0.1,0.2,0.7,0,0.3,0.4,52.4,0,6,0,2013-14
Calum Chambers,Southampton,eng,21,D(CR),183,66,18(4),1641,0,0,0,0,0.2,79.5,1.9,0,2,1.7,1,0.1,3.5,0.7,0.2,0,0.5,0.8,0.5,0,0.7,1.1,39,0.8,1.1,0,2013-14
Jay Rodriguez,Southampton,eng,27,"AM(CLR),FW",185,80,30(3),2570,15,3,2,0,3.1,76.4,1.2,4,1.4,0.7,0.9,0,0.9,0.8,0.1,0,0.6,1.2,1,0.8,1.9,2.5,22.1,0.2,0.7,0,2013-14
José Fonte,Southampton,pt,32,D(C),187,81,35(1),3181,3,0,7,0,0.5,82.5,2.4,3,1.9,2.1,0.9,1.3,8.3,0.6,0.6,0,0.1,0.1,0.4,0,0.1,0.2,53.5,0.1,4.9,0,2013-14
Luke Shaw,Southampton,eng,21,D(L),185,75,35,2995,0,1,4,0,0.7,79.1,1.7,1,2.1,1.1,0.8,0.3,3.5,0.6,0.1,0,1,1.6,1.3,0,1.3,0.9,40.1,0.8,1.1,0,2013-14
Kelvin Davis,Southampton,eng,39,GK,185,74,2,180,0,0,0,0,0,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,13,0,2013-14
Maya Yoshida,Southampton,jp,28,D(CR),189,78,7(1),632,1,0,0,0,0.4,81,3.5,0,1.1,2,0.4,1,6,0.1,0.1,0,0.1,0,0.5,0,0,0.1,45.4,0,4.1,0,2013-14
Steven Davis,Southampton,nir,31,M(CLR),173,70,28(6),2502,2,7,3,0,0.9,84.5,0.4,2,1.7,0.5,0.7,0.1,1,0.9,0.1,0,1.7,0.7,0.5,0.1,1.2,0.7,53.8,0.9,3.3,0.1,2013-14
Victor Wanyama,Southampton,ke,25,DMC,188,76,19(4),1661,0,0,7,0,0.8,84.3,2.3,0,2.8,1.4,2,0,2.2,0.8,0,0,0.3,0.7,1.3,0,1.3,0.7,48,0,3.3,0,2013-14
James Ward-Prowse,Southampton,eng,21,M(CR),173,66,16(18),1604,0,2,3,0,0.6,87.3,0.4,1,1.1,0.7,0.6,0.1,0.5,0.7,0.1,0,1.1,0.1,0.5,0,0.5,0.3,30.3,1.6,2.2,0,2013-14
Artur Boruc,Southampton,pl,36,GK,193,89,29,2578,0,1,0,0,0,58.3,0.1,1,0,0,0,0,0.6,0,0,0,0.1,0.1,0.1,0,0,0,31.3,0,8,0,2013-14
Nathaniel Clyne,Southampton,eng,25,"D(R),M(R)",175,67,20(5),1862,0,4,3,0,0.2,81.7,0.4,0,2.2,1.1,0.7,0.4,2.8,0.4,0.2,0,1.1,0.8,0.4,0,0.9,0.8,38.7,0.6,1,0,2013-14
Sam Gallagher,Southampton,sct,20,FW,194,75,3(15),385,1,0,0,0,0.5,60.3,0.6,0,0.1,0.1,0.4,0,0.2,0.1,0,0,0.1,0.1,0.3,0.1,0.4,0.7,3.8,0,0,0,2013-14
Morgan Schneiderlin,Southampton,fr,26,DMC,181,75,31(2),2767,2,1,8,0,0.9,89.3,1.5,2,3.4,2.1,1.5,0,1.5,1.2,0.1,0,0.9,0.6,0.9,0.1,0.9,0.9,58.5,0.1,4.2,0.1,2013-14
Rickie Lambert,Southampton,eng,34,FW,188,77,31(6),2820,13,10,2,0,2.8,69.7,1.8,1,0.3,0.1,1,0,0.7,0.2,0.1,0,1.5,0.2,0.5,0.8,1.6,1.4,30,0.4,1.1,0.1,2013-14
Gastón Ramírez,Southampton,uy,25,AM(CLR),183,77,3(15),511,1,3,2,0,1.2,80.9,0.2,0,1,0.2,0.9,0,0.4,0.8,0,0,0.8,0.9,0.7,0.1,1.3,1,18,0.4,0.7,0.3,2013-14
Davide Santon,Newcastle United,it,25,D(LR),187,77,26(1),2224,0,0,1,0,1.1,79.4,1.7,0,1.6,2.1,0.7,0.1,3.6,0.9,0.2,0,0.9,1,0.6,0,1,0.6,36.7,0.5,2.2,0.1,2013-14
Massadio Haidara,Newcastle United,sn,23,D(L),181,76,3(8),426,0,0,2,0,0.3,80.8,0.8,0,0.9,1.3,0.5,0,2.5,0.3,0.1,0,0.2,0.5,0.5,0,0.7,0.5,15.6,0.3,0.1,0,2013-14
Cheick Tioté,Newcastle United,ci,30,M(C),175,76,31(2),2764,0,1,10,0,1.3,87.2,1.2,0,3.2,1.9,2,0.1,2.2,1.4,0.4,0,0.7,1.2,1.7,0,1.2,1.2,63.5,0.1,3.8,0,2013-14
Mathieu Debuchy,Newcastle United,fr,31,D(R),177,76,28(1),2494,1,3,8,1,1.2,72.8,4,7,3.3,2.4,1.4,0.1,4.8,0.8,0.4,1,0.8,0.6,0.8,0.2,0.5,1,34.9,0.5,1.1,0.1,2013-14
Paul Dummett,Newcastle United,wls,24,D(CL),183,77,11(7),1138,1,0,1,1,0.7,76.1,1.4,0,2,1.1,0.5,0.2,4.3,0.6,0.2,0,0.6,0.5,0.2,0,0.1,0.3,27.2,0.9,0.8,0,2013-14
Tim Krul,Newcastle United,nl,28,GK,188,74,36,3240,0,0,0,0,0,51.3,0.1,1,0,0,0,0,1,0,0,0,0.1,0,0.1,0,0,0.1,31,0,10.6,0,2013-14
Robert Elliot,Newcastle United,ie,30,GK,190,98,2,180,0,0,0,0,0,44,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,37.5,0,11.5,0,2013-14
Hatem Ben Arfa,Newcastle United,fr,29,"M(CR),FW",178,65,13(14),1305,3,3,1,0,1.7,84.4,0.1,3,0.4,0.3,0.6,0,0.2,0.7,0,0,1.1,2.4,0.9,0,1.6,1.4,19.4,0.7,0.9,0.1,2013-14
Yohan Cabaye,Newcastle United,fr,30,M(C),175,71,17(2),1509,7,2,5,0,3.3,82,0.1,3,2.4,2.4,1.3,0,0.8,1.2,0,0,1.7,0.3,0.7,0,0.7,0.9,49,0.9,3.2,0.4,2013-14
Luuk de Jong,Newcastle United,nl,26,"AM(C),FW",188,86,8(4),672,0,1,0,0,1.4,74.6,2.8,0,0.8,0.7,0.3,0,0.6,0.3,0.1,0,1.1,0.3,1.2,0,1.6,1.6,20.7,0,0.1,0,2013-14
Papiss Demba Cissé,Newcastle United,sn,31,"AM(R),FW",183,73,15(9),1384,2,2,0,0,2,79.1,1.5,0,0.7,0.4,0.5,0,0.5,0,0,0,0.7,0.4,0.4,0.8,1.7,2,18.8,0.1,0.3,0,2013-14
Adam Armstrong,Newcastle United,eng,19,Forward,172,69,0(4),30,0,0,0,0,0.3,91.7,0.5,0,0,0.3,0,0,0,0,0,0,0.3,0,0.5,0,0,0,3,0,0,0,2013-14
Jonás Gutiérrez,Newcastle United,ar,33,M(CLR),183,73,1(1),63,0,0,0,0,0.5,81.8,1,0,1.5,0,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0,1,0.5,11,0,0,0,2013-14
Gabriel Obertan,Newcastle United,fr,27,M(LR),186,79,0(3),33,0,0,0,0,0,69.2,0.7,0,0.3,0,0,0,0.3,0.3,0,0,0,0.7,0,0,0.3,0.7,8.7,0,0.3,0,2013-14
Steven Taylor,Newcastle United,eng,30,D(C),188,81,9(1),733,1,0,0,1,0.3,92.3,0.7,0,0.7,0.9,0.6,0.8,4.3,0.1,0.6,0,0,0.2,0.1,0,0.1,0.3,20.9,0,0.4,0,2013-14
Mike Williamson,Newcastle United,eng,32,D(C),191,84,32(1),2912,0,0,0,0,0.3,78.5,4.4,1,1.5,1.2,0.5,1,7.8,0.4,0.5,0,0.4,0.1,0.4,0,0.2,0.1,32.3,0,0.8,0,2013-14
Sammy Ameobi,Newcastle United,eng,24,AM(LR),190,66,4(6),373,0,0,1,0,0.5,75.9,0.8,0,1,1.5,0.5,0,0.7,0.8,0.1,0,0.5,1.3,0.5,0,1,0.2,13.7,0,0.2,0.1,2013-14
Sylvain Marveaux,Newcastle United,fr,30,AM(CLR),172,66,2(7),225,0,0,0,0,0.4,80.8,0,0,0.3,0.1,0,0,0.3,0,0,0,1.6,0,0.2,0,0.3,0,17.3,1,0.2,0,2013-14
Fabricio Coloccini,Newcastle United,ar,34,D(C),183,63,27,2405,0,0,2,0,0.1,86,1.4,0,1.6,2.3,0.2,1.4,3.6,0.8,0.5,0,0.1,0.3,0.4,0,0.1,0.2,41.7,0,3.8,0,2013-14
Shola Ameobi,Newcastle United,ng,34,FW,191,76,14(12),1287,2,0,0,1,1.4,71.3,3.4,1,0.5,0.2,1.2,0,0.5,0.1,0.1,0,1,0.4,1.2,0.3,1.2,1.4,17.7,0.1,0.3,0.1,2013-14
Dan Gosling,Newcastle United,eng,26,M(C),178,71,4(4),361,0,0,1,0,0.8,84.7,0.9,0,2.3,1.9,0.6,0,0.5,0.8,0,0,0.6,0.6,0.1,0,0.3,0.3,24.5,0.1,1,0,2013-14
Loïc Remy,Newcastle United,fr,29,"M(LR),FW",185,80,24(2),2103,14,3,2,1,3.5,80.8,1.5,2,0.4,0.2,0.9,0,0.3,0.4,0,0,1.2,1.1,1,1.2,1.4,2.1,22.5,0.4,0.6,0.1,2013-14
Yoan Gouffran,Newcastle United,fr,30,"M(CLR),FW",176,76,31(4),2626,6,3,3,0,1.5,83.6,1.9,0,1.6,1,1,0,0.9,0.6,0,0,0.8,0.6,0.5,0.1,1.3,1.1,29.3,0.2,1.1,0,2013-14
Mapou Yanga-Mbiwa,Newcastle United,fr,27,D(CR),184,77,17(6),1499,0,0,5,1,0.2,82.2,0.7,0,1.4,1.6,0.8,0.3,5.2,0.6,0.3,0,0.1,0.6,0.5,0,0.3,0.2,27.1,0.1,1,0,2013-14
Vurnon Anita,Newcastle United,nl,27,"D(LR),DMC,M(R)",168,63,28(6),2463,1,1,2,0,0.6,83.8,0.4,0,1.4,1.3,0.7,0,0.8,0.6,0.3,0,1.1,0.6,0.7,0,0.7,0.7,39.7,0.5,1.6,0,2013-14
Moussa Sissoko,Newcastle United,fr,27,M(CR),187,83,35,3036,3,6,8,0,1.3,81.2,0.9,1,1.8,0.9,1.3,0,0.6,0.4,0.2,0,2.2,2.1,0.9,0.2,2.1,1.3,38.5,0.8,1.3,0.2,2013-14
Antonio Luna,Aston Villa,es,25,"D(L),M(L)",178,70,16(1),1382,1,0,2,0,0.1,75.9,0.6,0,2.5,1.5,0.8,0.5,2,1.1,0.5,1,0.3,0.8,0.6,0.1,0.8,0.6,25.6,0.2,1.5,0,2013-14
Aleksandar Tonev,Aston Villa,bg,26,AM(R),176,70,6(11),596,0,0,0,0,1.4,76.9,0.1,0,0.5,0.2,0.6,0,0.2,0.4,0,0,0.1,0.5,0.3,0.1,0.4,0.5,8.4,0.1,0.1,0.1,2013-14
Karim El Ahmadi,Aston Villa,ma,31,DMC,185,78,26(5),2188,2,1,7,0,1,81.9,0.4,0,3.4,0.8,1.7,0,0.9,1,0.1,0,0.6,0.1,0.4,0,0.7,1,23.2,0.2,0.4,0,2013-14
Andreas Weimann,Aston Villa,at,25,"AM(CLR),FW",188,76,31(6),2660,5,4,1,0,1.8,77.9,0.6,1,0.8,0.5,0.7,0,0.3,0.6,0,0,0.9,0.5,0.6,0.1,0.8,0.9,19.6,0.2,0.8,0.1,2013-14
Leandro Bacuna,Aston Villa,nl,25,"D(LR),M(CR)",187,77,28(7),2595,5,1,6,0,1.1,71.3,0.9,2,2.3,1.7,1.2,0.4,2.5,1,0.1,0,0.3,0.5,0.3,0,0.9,1.1,28.8,0.6,1.9,0,2013-14
Marc Albrighton,Aston Villa,eng,26,M(LR),175,67,9(10),968,0,4,4,0,1.3,72.3,0.2,0,1.8,0.3,0.7,0,0.3,0.9,0,0,1.8,1.3,0.8,0.2,0.8,1.1,18.8,2.2,1.3,0,2013-14
Joe Bennett,Aston Villa,eng,26,"D(L),M(L)",183,74,3(2),244,0,0,2,0,0.2,73.7,0.2,0,1.6,1.4,0.4,0,2,0,0,0,0,0.6,0.2,0.2,0,0.8,22.8,0.4,0.8,0,2013-14
Fabian Delph,Aston Villa,eng,26,M(CL),174,60,33(1),3003,3,2,7,0,1.1,83.6,1,2,2.9,1.7,0.9,0,1.5,1.1,0.4,1,0.8,1.7,1.8,0,1.2,1.1,46.6,0.4,3.7,0,2013-14
Ashley Westwood,Aston Villa,eng,26,DMC,175,67,35,3081,3,2,7,0,0.8,82.9,0.3,0,1.6,1.4,1.1,0,0.9,0.4,0.4,0,1.9,0.2,0.5,0,0.5,0.5,46.5,1.3,4.8,0,2013-14
Gabriel Agbonlahor,Aston Villa,eng,29,"AM(LR),FW",178,76,29(1),2447,4,5,7,0,1.5,75.7,0.8,1,0.9,0.1,1.5,0,0.2,0.5,0.1,0,1,0.9,1.2,0.8,1.6,1.6,19.6,0.2,0.4,0,2013-14
Callum Robinson,Aston Villa,eng,21,Forward,178,75,0(4),46,0,0,0,0,0.3,83.3,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0.5,0.3,0.5,0.5,4.5,0.5,0.3,0,2013-14
Chris Herd,Aston Villa,au,27,D(C),173,76,2,171,0,0,2,0,0,66.7,7,0,3,1.5,2,0.5,8.5,0.5,1,0,0,0,3,0,0,0,34.5,0,3.5,0,2013-14
Brad Guzan,Aston Villa,us,32,GK,193,94,38,3420,0,1,1,0,0,48.2,0.3,1,0.1,0,0,0,0.8,0.1,0,0,0.1,0,0.2,0,0,0,34.4,0,12.5,0,2013-14
Jack Grealish,Aston Villa,ie,21,AM(CL),178,68,0(1),2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2013-14
Nicklas Helenius,Aston Villa,dk,25,FW,196,83,0(3),49,0,0,0,0,0.3,85.7,0,0,0,0,0,0,0.3,0.7,0,0,0.3,0.3,0,0,0.3,1,4.7,0,0,0.3,2013-14
Jores Okore,Aston Villa,dk,24,D(C),183,80,2(1),167,0,0,0,0,0,88,1,0,1.7,1,1,0.7,6,0.3,0.3,0,0.7,0.7,0.3,0,0,0,30.7,0,2.3,0,2013-14
Christian Benteke,Aston Villa,be,25,FW,190,83,24(2),2128,10,2,4,0,2.6,60.7,8.8,5,0.3,0,1.8,0,0.8,0.3,0.1,0,1.8,0.7,1.7,1.2,2.3,2.6,33.5,0,1.1,0.1,2013-14
Nathan Baker,Aston Villa,eng,25,D(CL),188,75,29(1),2478,0,0,6,0,0.4,68.8,3.3,0,1,1.5,1.2,1,7.1,0.9,0.8,1,0.1,0,0.5,0.1,0.1,0.1,23.2,0,1.1,0,2013-14
Ryan Bertrand,Aston Villa,eng,27,"D(CL),M(L)",179,85,16,1391,0,0,3,0,0.1,74.2,1.3,0,1.8,0.9,1.2,0.4,1.9,0.4,0.4,0,0.3,0.4,1,0.1,0.5,0.8,33.6,0.1,0.8,0.1,2013-14
Jordan Bowery,Aston Villa,eng,25,"AM(R),FW",185,76,2(7),236,0,1,0,0,0.8,72.7,2,0,0.3,0.1,0.7,0,0.1,0,0,1,0.2,0,0.2,0,1.4,0.3,9.8,0.1,0.1,0,2013-14
Libor Kozák,Aston Villa,cz,27,FW,192,84,8(6),781,4,0,1,0,0.8,55.2,3.1,0,0.2,0.1,1.4,0,0.7,0.2,0.1,0,0.6,0.4,1,0.6,1.2,1.6,14.4,0,0.5,0,2013-14
Ron Vlaar,Aston Villa,nl,31,D(C),189,80,32,2806,0,1,4,0,0.3,76.9,1.5,2,2,2,0.3,1.3,6.6,0.4,0.6,0,0.1,0.3,0.4,0,0.2,0.4,34.3,0,3.6,0,2013-14
Grant Holt,Aston Villa,eng,35,FW,183,77,3(7),377,1,0,1,0,0.3,58.2,1.3,0,0.3,0.3,1.1,0,0.3,0.2,0,0,0.5,0,1.1,0.2,0.7,0.7,11,0,0.1,0,2013-14
Matthew Lowton,Aston Villa,eng,27,"D(LR),M(R)",180,78,18(5),1663,0,3,4,0,0.1,76.8,0.7,0,1.7,1.3,0.7,0.3,2.4,1.2,0.3,0,0.7,0.2,0.4,0,0.3,0.5,29.4,0.3,2,0.1,2013-14
Yacouba Sylla,Aston Villa,ml,25,DMC,184,80,5(6),548,0,0,1,0,0.4,77.6,0.8,0,1.8,0.7,1.3,0,0.6,0.3,0.1,0,0.2,0.6,0.2,0,1,0.5,22.7,0.1,1.6,0,2013-14
Ciaran Clark,Aston Villa,ie,26,D(CL),188,76,23(4),2203,0,0,8,0,0.5,72.9,2.4,1,1.7,1,1.1,1.1,7.4,0.3,0.8,0,0.3,0.2,0.6,0,0.1,0.2,31.9,0.1,2.2,0,2013-14
Raheem Sterling,Liverpool,eng,21,"AM(CLR),FW",170,69,24(9),2221,9,5,3,0,1.4,81.7,0.3,2,1.3,0.6,1.6,0,0.4,0.9,0,0,1.6,2.8,1.9,0.2,2,1.2,28.3,0.3,0.7,0.2,2013-14
Mamadou Sakho,Liverpool,fr,26,D(C),187,83,17(1),1481,1,0,0,0,0.6,92.5,2.7,0,1.5,1.5,0.6,0.3,7.6,0.3,0.4,0,0.1,0.3,0.4,0,0.6,0.6,51.2,0.1,2.4,0,2013-14
Lucas Leiva,Liverpool,br,29,"D(C),M(C)",179,74,20(7),1872,0,0,6,0,0.3,90.8,2.1,0,3.3,1.9,1.7,0.1,2.2,1.4,0.3,0,0.5,0.2,0.5,0,0.4,0.5,52.8,0.1,2.3,0,2013-14
Daniel Agger,Liverpool,dk,31,D(C),188,79,16(4),1420,2,1,0,0,0.4,89.1,2.3,1,1.4,1.1,0.5,0.3,5.7,0.3,0.4,0,0.1,0.1,0.6,0,0.1,0.3,39.8,0,1.9,0,2013-14
Jordon Ibe,Liverpool,eng,20,AM(LR),176,81,0(1),14,0,0,0,0,1,100,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,2013-14
Victor Moses,Liverpool,ng,25,M(CLR),177,75,6(13),644,1,0,1,0,0.6,86.6,0.1,1,0.5,0.4,0.6,0,0.1,0,0.1,0,0.5,0.8,0.7,0.1,1.1,0.5,15.4,0.1,0.6,0.1,2013-14
Andre Wisdom,Liverpool,eng,23,D(R),186,78,1(1),81,0,0,1,0,1,68.8,0.5,0,1.5,0,1,0.5,2.5,0,0,0,0,0.5,0,0,1.5,1,16,0,0,0,2013-14
Simon Mignolet,Liverpool,be,28,GK,193,87,38,3420,0,0,0,0,0,64.5,0.3,1,0,0,0,0,1.1,0,0,0,0,0.1,0.1,0,0,0,27.6,0,5.8,0,2013-14
