name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Jordi Amat,Swansea,es,24,D(C),184,78,13(4),1246,-,-,3,-,0.2,84.3,1.3,-,1.9,1.8,1.1,0.6,4.5,0.6,0.5,-,0.2,0.2,0.5,-,0.4,0.2,39.8,-,3.7,-,2013-14
José Cañas,Swansea,es,29,DMC,177,71,19(4),1670,-,-,5,-,0.6,90.8,1.2,-,1.6,2.2,0.5,-,1.2,1.2,0.3,-,0.1,0.1,0.7,-,0.6,0.7,62.4,-,4.3,-,2013-14
Álvaro Vázquez,Swansea,es,25,FW,182,71,5(7),411,-,1,-,-,0.8,78.7,0.1,-,0.2,0.1,0.6,-,0.2,0.3,-,-,0.4,0.1,0.3,0.6,0.4,1.2,9,0.3,0.3,-,2013-14
Pablo Hernández,Swansea,es,31,M(CLR),173,64,17(10),1431,2,7,2,-,1.1,82.1,-,2,0.9,0.5,0.6,-,0.7,0.9,-,-,1.2,0.9,0.6,0.1,0.9,1.2,37.2,0.6,2.2,0.1,2013-14
Ki Sung-yueng,Swansea,kr,27,DMC,187,79,0(1),13,-,-,-,-,-,100,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,16,-,3,-,2013-14
Angel Rangel,Swansea,es,33,D(R),188,84,29(1),2632,-,1,8,-,0.3,84.8,1.2,-,2.8,3.1,1.4,0.1,3.1,1.2,0.3,-,0.9,0.5,0.8,-,0.4,0.8,64.5,0.6,3.9,0.1,2013-14
Kyle Bartley,Swansea,eng,25,D(C),185,76,1(1),91,-,-,-,-,-,94.4,1,-,1.5,1,2,-,5,-,1,-,-,-,-,-,-,-,18,-,1.5,-,2013-14
Dwight Tiendalli,Swansea,nl,30,D(R),180,69,9(1),751,-,-,-,-,0.3,90.9,0.5,-,1.9,1.5,1.1,-,2,0.4,0.3,-,0.5,0.4,0.5,0.2,0.4,0.4,45.3,-,1.2,-,2013-14
Leon Britton,Swansea,eng,33,M(C),168,64,23(2),2022,-,1,2,-,0.2,90.3,0.4,1,1.5,2,0.3,-,0.7,0.6,0.2,-,0.4,0.8,0.8,-,0.7,0.8,60.9,0.1,2.4,-,2013-14
Ben Davies,Swansea,wls,23,D(CL),181,76,32(2),2874,2,1,3,-,0.3,84.3,1.6,-,2.2,1.9,0.7,0.2,3.3,1.6,0.3,-,0.9,0.4,0.7,-,0.5,0.8,48.6,0.6,1.5,-,2013-14
Álex Pozuelo,Swansea,es,24,M(CR),170,63,7(15),871,-,1,1,-,0.7,88,0.2,-,1.1,0.2,0.3,-,-,0.7,-,-,1,0.6,0.8,-,1.9,1,28.7,0.1,0.9,0.1,2013-14
Chico Flores,Swansea,es,29,D(C),187,77,30(1),2690,3,-,5,2,0.8,89.9,2.8,2,2.5,3,1.3,0.6,6.6,1,0.5,1,0.2,0.5,0.7,-,0.3,0.3,58.9,-,3.8,-,2013-14
Neil Taylor,Swansea,wls,27,"D(L),M(L)",175,65,6(4),590,-,1,1,-,0.3,85.2,0.5,-,1.1,1.3,0.5,0.1,1.8,0.1,0.3,-,0.5,0.3,0.4,-,0.4,0.2,28.3,0.3,1,-,2013-14
Michel Vorm,Swansea,nl,32,GK,183,84,26,2340,-,-,2,1,-,61.1,0.2,-,-,-,-,-,0.5,0.1,-,-,-,-,0.2,-,-,-,23.3,-,5.3,-,2013-14
David Ngog,Swansea,fr,27,FW,190,76,0(3),42,-,-,-,-,1,44.4,-,-,-,-,1,-,-,-,-,-,-,0.3,0.3,0.3,1.3,-,3,-,-,-,2013-14
